Page url,Poster,Name,Organizer,Description,Category,Highlights,Refund Policy,Address,Price,Date & Time
https://www.eventbrite.ca/e/off-centre-music-salon-30th-anniversary-season-pass-tickets-1413238246639,https://cdn.evbuc.com/images/1070228223/488751972437/1/logo.20250709-203745,Off Centre Music Salon: 30th Anniversary Season Pass,Off Centre Music Salon,5 shows for the price of 4!,"Music, Classical",In person,Refunds up to 7 days before event,"427 Bloor Street West, Toronto, ON M5S 1X7, Canada",CAD 49.26 - CAD 198.36,Oct 19 at 3:00 PM EDT
https://www.eventbrite.ca/e/2026-skates-sounds-tickets-1980611232513,https://cdn.evbuc.com/images/1174921348/2988654215434/1/logo.20260115-033108,2026 Skates & Sounds,Downtown Yonge BIA,"Every Friday night, College Park transforms into an open-air dancefloor, blending music, skating, and winter vibes!",Other,"4 hours, In person",Refunds up to 7 days before event,"33 College Street, Toronto, ON M5G 2B3, Canada",CAD 0.0,Feb 20 at 4:00 PM
https://www.eventbrite.ca/e/phyllo-dough-from-scratch-tickets-1979625244396,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F709453719%2F32397978383%2F1%2Foriginal.20240301-200531?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C50%2C720%2C360&s=6e7acfa82ee164f82e70fabd031c27c9,Phyllo Dough From Scratch,Peter Minaki,Join me for my very popular cooking class where I unlock the secrets to making phyllo pastry from scratch.,,,Refunds up to 7 days before event,"95 Front St E, Toronto, ON M5E 1C3, Canada",126.20 CAD,Feb 22 at 2:00 PM EST
https://www.eventbrite.ca/e/the-9th-annual-western-tethyan-europe-session-pdac-2026-tickets-1981601861511,https://cdn.evbuc.com/images/1176087710/339958043153/1/logo.20260128-190653,The 9th Annual Western Tethyan & Europe Session - PDAC 2026,Mundoro Capital Inc.,The Western Tethyan & Europe Session is dedicated to highlighting mineral industry developments in Europe.,"Science & Tech, Other","4 hours, In person",Refunds up to 7 days before event,"255 Front Street, W, Toronto, ON M5V 2W6, Canada",Free,Mar 1 at 8:00 AM EST
https://www.eventbrite.com/e/pmp-live-instructor-led-certification-training-bootcamp-tonawanda-ny-tickets-1251087228579,https://cdn.evbuc.com/images/888704913/2032768092403/1/logo.20241031-082102,"PMP Live Instructor Led Certification Training Bootcamp Tonawanda, NY",Shine BrightX is a Leading Training Providers,Join our PMP Online Certification Training Bootcamp Course to boost your project management skills!,"Business, Career","8 hours, In person",Refunds up to 7 days before event,"Tonawanda, Tonawanda, NY 14150, United States",482.02 USD,Feb 21 at 9:00 AM
https://www.eventbrite.ca/e/fifa-world-cup-2026tm-100-days-to-go-tickets-1982526764922,https://cdn.evbuc.com/images/1176919015/2282841296423/1/logo.20260206-223327,FIFA World Cup 2026™ 100 Days to Go,City of Toronto,"100 Days to Go is an all-ages, community-driven celebration counting down to the FIFA World Cup 2026™","Sports & Fitness, Football","Paid parking, Parking available, 4 hours, all ages, In person",Refunds up to 7 days before event,"11 Polson Street, Toronto, ON M5A 1A4, Canada",USD 0.0,Mar 3 at 5:30 PM EST
https://www.eventbrite.ca/e/123rd-global-conference-on-international-business-and-marketing-gcibm-tickets-1983192120017,https://cdn.evbuc.com/images/1177561618/1371272017873/1/logo.20260215-112834,123rd Global Conference on International Business and Marketing (GCIBM),Global Conference Alliance Inc.,"Global gathering covering international trade, digital marketing strategies, branding, innovation, and market expansion.","Business, Sales & Marketing","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN 80 Cooperage St, Toronto, ON M5A 0J3, Canada",500.00 USD,Jul 31 at 1:00 PM EDT
https://www.eventbrite.ca/e/125th-global-conference-on-digital-marketing-and-technology-gcdmt-tickets-1983335409600,https://cdn.evbuc.com/images/1177701610/1371272017873/1/logo.20260217-055116,125th Global Conference on Digital Marketing and Technology (GCDMT),Global Conference Alliance Inc.,"Unites professionals to discuss digital marketing strategies, technology trends, data insights, & innovative approaches for business growth.","Science & Tech, Other","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN 80 Cooperage St, Toronto, ON M5A 0J3, Canada",500.00 USD,Jul 31 at 1:00 PM EDT
https://www.eventbrite.ca/e/106th-global-conference-on-african-business-and-technology-gcabt-tickets-1983192262443,https://cdn.evbuc.com/images/1177562377/1371272017873/1/logo.20260215-115730,106th Global Conference on African Business and Technology (GCABT),Global Conference Alliance Inc.,Connects African business leaders and technology experts to share innovation and growth strategies.,"Business, Other","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN 80 Cooperage St, Toronto, ON M5A 0J3, Canada",500.00 USD,Jul 31 at 1:00 PM EDT
https://www.eventbrite.ca/e/10th-global-conference-on-international-business-and-marketing-gcibm-2026-tickets-1979392748996,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F988012193%2F1917235214013%2F1%2Foriginal.png?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=e797961b41f5b0ac9d8b028b03611742,10th Global Conference on International Business and Marketing (GCIBM) 2026,GlobalTech Zone,Get ready to network with top business and marketing professionals from around the world at the Global Conference on International Business,"Business, Sales & Marketing","12 hours, In person",No Refunds,"181 Wellington Street West 181 Wellington Street West,, Toronto, ON M5V 3G7, Canada",118.24 GBP,May 22 at 8:00 AM EDT
https://www.eventbrite.com/e/womens-history-month-concert-ladies-first-jazz-big-band-zach-carr-tickets-1979546182921,https://cdn.evbuc.com/images/1173857408/291738814873/1/logo.20260102-193807,Women's History Month Concert - Ladies First Jazz Big Band & Zach Carr,JenniferMay,Celebrate Women's History Month with The Ladies First Jazz Big Band and Vocalist Zach Carr! Support Zonta Club of Buffalo Basket Raffle.,"Music, Blues & Jazz","Free parking, 2 hours, under 21 with parent or legal guardian, In person, Doors at 1:30 PM",Refunds up to 7 days before event,"2425 Niagara Falls Boulevard, Amherst, NY 14228, United States",USD 28.52,Mar 22 at 2:00 PM
https://www.eventbrite.ca/e/111th-global-conference-on-international-business-and-marketing-gcibm-tickets-1982609536494,https://cdn.evbuc.com/images/1176985390/1371272017873/1/logo.20260208-100925,111th Global Conference on International Business and Marketing (GCIBM),Global Conference Alliance Inc.,"International experts discuss marketing trends, global business strategies, innovation, branding, trade, growth, and solutions.","Business, Sales & Marketing","2 days 4 hours, In person",No Refunds,"4342 Queen St, Niagara Falls, ON L2E 7J7, Canada",500.00 USD,Jul 10 at 1:00 PM EDT
https://www.eventbrite.ca/e/101st-global-conference-on-african-economy-and-culture-gcaec-tickets-1983334508906,https://cdn.evbuc.com/images/1177700566/1371272017873/1/logo.20260217-052621,101st Global Conference on African Economy and Culture (GCAEC),Global Conference Alliance Inc.,"International forum highlighting African economy growth, trade opportunities, and cultural development strategies.","Community, Other","2 days 4 hours, In person",No Refunds,"RESIDENCE & CONFERENCE CENTRE, TORONTO DOWNTOWN 80 Cooperage St, Toronto, ON M5A 0J3, Canada",500.00 USD,Jul 31 at 1:00 PM EDT
https://www.eventbrite.ca/e/industry-connect-2026-tickets-1981602518476,https://cdn.evbuc.com/images/1175884326/560644062845/1/logo.20260126-211228,Industry Connect – 2026,Richmond Hill Board Of Trade,"Industry Connect – 2026 Connecting Industries. Strengthening Business. Join us on Wednesday, February 25, 2026, at the Richmond Hill Country","Business, Other","5 hours, In person",Refunds up to 7 days before event,"8905 Bathurst Street, Richmond Hill, ON L4C 0H4, Canada",110.00 CAD,Feb 25 at 10:00 AM EST
https://www.eventbrite.ca/e/4th-global-conference-on-environmental-education-lifelong-learning-eell-tickets-1854991673029,https://cdn.evbuc.com/images/1170741752/956599648993/1/logo.20251111-234101,4th Global Conference on Environmental Education & Lifelong Learning (EELL),Pan African Centre for Climate Policy,"Join us in Canada on October 15-16, 2026, for the 4th Global Conference on EELL - Empowering Women for a Sustainable Future!",Other,"7 hours, In person",Refunds up to 7 days before event,"4220 Steeles Avenue West #Unit A1-A6, Vaughan, ON L4L 3S8, Canada",395.38 CAD - 587.09 CAD,Oct 15 at 9:00 AM
https://www.eventbrite.ca/e/masters-phd-grad-diploma-info-table-yorks-spring-open-house-keele-tickets-1974425246061,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1115979513%2F2404406890273%2F1%2Foriginal.20250906-015051?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=7c492b4888178f0bf9038350ac05148a,"Master's, PhD & Grad Diploma Info Table @ York's Spring Open House (Keele)",Faculty of Graduate Studies | York University,Come meet the Graduate Recruitment Team at York University during the 2026 Keele Spring Open House,"Business, Career","4 hours 30 minutes, In person",Refunds up to 7 days before event,"15 Library Lane, Toronto, ON M3J 2S5, Canada",CAD 0.0,Mar 21 at 9:30 AM EDT
https://www.eventbrite.ca/e/one-wednesday-legacy-2026-tickets-1982363892767,https://cdn.evbuc.com/images/1176697986/236809481366/1/logo.20260204-182620,ONE WEDNESDAY Legacy 2026,Sito Entertainment Group,The Legacy Returns. A midweek tradition built on caribbean culture and connection celebrating 10 years of greatness and unmatched energy.,"Music, Reggae","Free parking, 6 hours, ages 21+, In person",No Refunds,"4120 Steeles Avenue West #Áurea, Vaughan, ON L4L 4V2, Canada",CAD 0.0 - CAD 115.29,Feb 18 at 8:00 PM
https://www.eventbrite.com/e/pmp-program-in-person-training-in-buffalo-ny-tickets-1869776665339,https://cdn.evbuc.com/images/1161470093/352227447965/1/logo.20251024-094727,"PMP Program In-Person Training In Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1699.00 USD,Feb 24 at 9:00 AM
https://www.eventbrite.com/e/4-day-project-management-professional-in-person-training-in-buffalo-ny-tickets-1861458645919,https://cdn.evbuc.com/images/1160357803/352227447965/1/logo.20251023-040000,"4 Day Project Management Professional In-Person Training In Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1699.00 USD,Feb 24 at 9:00 AM
https://www.eventbrite.ca/e/113th-global-conference-on-digital-marketing-and-technology-gcdmt-tickets-1982656546101,https://cdn.evbuc.com/images/1177038637/1371272017873/1/logo.20260209-072348,113th Global Conference on Digital Marketing and Technology (GCDMT),Global Conference Alliance Inc.,"Experts discuss digital marketing trends, emerging technologies, data-driven strategies, innovation, networking, and global collaboration.","Science & Tech, Other","2 days 4 hours, In person",No Refunds,"4342 Queen St, Niagara Falls, ON L2E 7J7, Canada",500.00 USD,Jul 10 at 1:00 PM EDT
https://www.eventbrite.com/e/pmp-certification-4-days-classroom-training-in-buffalo-ny-tickets-1964696010656,https://cdn.evbuc.com/images/1170384097/352227447965/1/logo.20251107-062246,"PMP Certification 4 Days Classroom Training in Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1699.00 USD,Feb 24 at 9:00 AM
https://www.eventbrite.com/e/pmp-live-instructor-led-certification-training-bootcamp-kenmore-ny-tickets-1251178381219,https://cdn.evbuc.com/images/888704913/2032768092403/1/logo.20241031-082102,"PMP Live Instructor Led Certification Training Bootcamp Kenmore, NY",Shine BrightX is a Leading Training Providers,Join our PMP Online Certification Training Bootcamp Course to boost your project management skills!,"Business, Career","8 hours, In person",Refunds up to 7 days before event,"Kenmore, Kenmore, NY 14217, United States",482.02 USD,Feb 21 at 9:00 AM
https://www.eventbrite.com/e/4-day-pmp-in-person-training-in-buffalo-ny-tickets-1981089529111,https://cdn.evbuc.com/images/1175042954/352227447965/1/logo.20260116-114940,"4 Day PMP In-Person Training In Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1141.45 USD - 2399.00 USD,Feb 24 at 9:00 AM
https://www.eventbrite.com/e/pmp-live-instructor-led-certification-training-in-buffalo-ny-tickets-1982658645380,https://cdn.evbuc.com/images/1175534943/352227447965/1/logo.20260122-101951,"PMP Live Instructor Led Certification Training In Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1387.97 USD - 695.44 USD,Feb 24 at 9:00 AM
https://www.eventbrite.com/e/4-day-pmp-live-instructor-led-certification-training-in-buffalo-ny-tickets-1982954985742,https://cdn.evbuc.com/images/1175534943/352227447965/1/logo.20260122-101951,"4 Day PMP Live Instructor Led Certification Training In Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1387.97 USD - 695.44 USD,Feb 24 at 9:00 AM
https://www.eventbrite.com/e/confirmed-pmp-in-person-training-in-buffalo-ny-tickets-1977128443397,https://cdn.evbuc.com/images/1172434434/352227447965/1/logo.20251206-072947,"Confirmed PMP In-Person Training in Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1699.00 USD,Feb 24 at 9:00 AM
https://www.eventbrite.ca/e/interfaith-iftar-panel-event-tickets-1982802696240,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177198624%2F175987490994%2F1%2Foriginal.20260210-184444?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C130%2C1080%2C540&s=390af45b05a1a17677c34e68385f9352,Interfaith Iftar & Panel Event,Canadian Council of Muslim Women,International Women's Day – Living the Continuum of Faith in Practice,"Community, Other","3 hours, In person",Refunds up to 7 days before event,"24 Ferrand Drive, Toronto, ON M3C 3V4, Canada",CAD 0.0,Mar 8 at 5:30 PM EDT
https://www.eventbrite.com/e/pmp-certification-4-days-in-person-training-in-buffalo-ny-tickets-1972977427597,https://cdn.evbuc.com/images/1171215991/352227447965/1/logo.20251118-064628,"PMP Certification 4 Days In-Person Training in Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1699.00 USD,Feb 24 at 9:00 AM
https://www.eventbrite.com/e/project-management-professional-in-person-training-in-buffalo-ny-tickets-1975976450756,https://cdn.evbuc.com/images/1171867011/352227447965/1/logo.20251127-111052,"Project Management Professional In-Person Training in Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1699.00 USD,Feb 24 at 9:00 AM
https://www.eventbrite.com/e/international-pastors-and-leaders-renewal-retreat-canada-2026-tickets-1486878827599,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1154517213%2F504519685179%2F1%2Foriginal.20251015-235144?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C437%2C1250%2C625&s=8dbf650b70c2ae85f4c770a984851f4b,International Pastors And Leaders Renewal Retreat Canada 2026,Peace House Foundation U.S.A,Registration is now open for the 2026 Pastors And Leaders Renewal Retreat Canada.,Spirituality,"3 days, In person",No Refunds,"Redstone Hts NE, Calgary AB T3N OT6, Calgary, AB T3N OT6, Canada",108.55 USD,Apr 9 at 12:00 PM GMT
https://www.eventbrite.ca/e/tech-innovators-summer-camp-exploring-the-future-august-2026-tickets-1980904574908,https://cdn.evbuc.com/images/1175276810/1175380791233/1/logo.20260119-210033,Tech Innovators Summer Camp: Exploring the Future - August 2026,CIFAL York,"The Tech Innovators Summer Camp offers high school students a dynamic, hands-on introduction to emerging technologies.","Science & Tech, High Tech","3 days 20 hours, In person",Refunds up to 7 days before event,"111 Ian Macdonald Boulevard, Toronto, ON M3J 1P3, Canada",160.89 CAD - 639.69 CAD,Aug 10 at 8:30 AM EDT
